# 2021-02-17, 17:05:24.641447
# fs = 1000 Hz, N = 12000
# NI 9201, 19.6.0
t,ai0
2.510000000,-0.345545457
2.511000000,-0.381542712
2.512000000,-0.427824897
2.513000000,-0.453537222
2.514000000,-0.474107082
2.515000000,-0.489534477
2.516000000,-0.499819407
2.517000000,-0.504961872
2.518000000,-0.489534477
2.519000000,-0.479249547
2.520000000,-0.448394757
2.521000000,-0.422682432
2.522000000,-0.381542712
2.523000000,-0.340402992
2.524000000,-0.288978342
2.525000000,-0.242696157
2.526000000,-0.186129042
2.527000000,-0.119276997
2.528000000,-0.052424952
2.529000000,0.004142163
2.530000000,0.065851743
2.531000000,0.122418858
2.532000000,0.189270903
2.533000000,0.240695553
2.534000000,0.292120203
2.535000000,0.343544853
2.536000000,0.384684573
2.537000000,0.420681828
2.538000000,0.451536618
2.539000000,0.477248943
2.540000000,0.497818803
2.541000000,0.492676338
2.542000000,0.497818803
2.543000000,0.487533873
2.544000000,0.466964013
2.545000000,0.446394153
2.546000000,0.415539363
2.547000000,0.369257178
2.548000000,0.328117458
2.549000000,0.286977738
2.550000000,0.235553088
2.551000000,0.173843508
2.552000000,0.122418858
2.553000000,0.050424348
2.554000000,-0.011285232
2.555000000,-0.067852347
2.556000000,-0.139846857
2.557000000,-0.186129042
2.558000000,-0.252981087
2.559000000,-0.304405737
2.560000000,-0.345545457
2.561000000,-0.391827642
2.562000000,-0.432967362
2.563000000,-0.458679687
2.564000000,-0.479249547
2.565000000,-0.504961872
2.566000000,-0.504961872
2.567000000,-0.499819407
2.568000000,-0.489534477
2.569000000,-0.474107082
2.570000000,-0.448394757
2.571000000,-0.427824897
2.572000000,-0.381542712
2.573000000,-0.345545457
2.574000000,-0.294120807
2.575000000,-0.242696157
2.576000000,-0.180986577
2.577000000,-0.119276997
2.578000000,-0.057567417
2.579000000,0.009284628
2.580000000,0.065851743
2.581000000,0.122418858
2.582000000,0.189270903
2.583000000,0.240695553
2.584000000,0.302405133
2.585000000,0.343544853
2.586000000,0.389827038
2.587000000,0.420681828
2.588000000,0.451536618
2.589000000,0.477248943
2.590000000,0.492676338
2.591000000,0.497818803
2.592000000,0.492676338
2.593000000,0.487533873
2.594000000,0.477248943
2.595000000,0.446394153
2.596000000,0.410396898
2.597000000,0.374399643
2.598000000,0.328117458
2.599000000,0.286977738
2.600000000,0.230410623
2.601000000,0.168701043
2.602000000,0.122418858
2.603000000,0.055566813
2.604000000,-0.006142767
2.605000000,-0.078137277
2.606000000,-0.129561927
2.607000000,-0.196413972
2.608000000,-0.242696157
2.609000000,-0.304405737
2.610000000,-0.355830387
2.611000000,-0.391827642
2.612000000,-0.427824897
2.613000000,-0.458679687
2.614000000,-0.479249547
2.615000000,-0.499819407
2.616000000,-0.499819407
2.617000000,-0.499819407
2.618000000,-0.499819407
2.619000000,-0.474107082
2.620000000,-0.453537222
2.621000000,-0.417539967
2.622000000,-0.386685177
2.623000000,-0.340402992
2.624000000,-0.283835877
2.625000000,-0.232411227
2.626000000,-0.175844112
2.627000000,-0.119276997
2.628000000,-0.057567417
2.629000000,0.004142163
2.630000000,0.060709278
2.631000000,0.122418858
2.632000000,0.178985973
2.633000000,0.245838018
2.634000000,0.297262668
