# 2021-02-17, 17:42:50.861704
# fs = 26 Hz, N = 512
# NI 9201, 19.6.0
t,ai0
0.000000000,0.929785863
0.039062500,-0.484392012
0.078125000,-0.175844112
0.117187500,0.754942053
0.156250000,-0.998638512
0.195312500,0.780654378
0.234375000,-0.216983832
0.273437500,-0.453537222
0.312500000,0.909216003
0.351562500,-0.957498792
0.390625000,0.574955778
0.429687500,0.081279138
0.468750000,-0.695233077
0.507812500,0.986352978
0.546875000,-0.844364562
0.585937500,0.312690063
0.625000000,0.358972248
0.664062500,-0.870076887
0.703125000,0.986352978
0.742187500,-0.648950892
0.781250000,0.024712023
0.820312500,0.616095498
0.859375000,-0.983211117
0.898437500,0.888646143
0.937500000,-0.407255037
0.976562500,-0.273550947
1.015625000,0.811509168
1.054687500,-0.998638512
1.093750000,0.718944798
1.132812500,-0.119276997
1.171875000,-0.540959127
1.210937500,0.950355723
1.250000000,-0.931786467
1.289062500,0.482391408
1.328125000,0.173843508
1.367187500,-0.762085122
1.406250000,0.991495443
1.445312500,-0.787797447
1.484375000,0.214983228
1.523437500,0.451536618
1.562500000,-0.916359072
1.601562500,0.960640653
1.640625000,-0.576956382
1.679687500,-0.078137277
1.718750000,0.682947543
1.757812500,-0.998638512
1.796875000,0.842363958
1.835937500,-0.309548202
1.875000000,-0.355830387
1.914062500,0.862933818
1.953125000,-0.988353582
1.992187500,0.646950288
2.031250000,-0.026712627
2.070312500,-0.618096102
2.109375000,0.970925583
2.148437500,-0.890646747
2.187500000,0.400111968
2.226562500,0.266407878
2.265625000,-0.818652237
2.304687500,0.991495443
2.343750000,-0.720945402
2.382812500,0.117276393
2.421875000,0.533816058
2.460937500,-0.957498792
2.500000000,0.919500933
2.539062500,-0.494676942
2.578125000,-0.175844112
2.617187500,0.760084518
2.656250000,-0.998638512
2.695312500,0.785796843
2.734375000,-0.216983832
2.773437500,-0.453537222
2.812500000,0.914358468
2.851562500,-0.962641257
2.890625000,0.569813313
2.929687500,0.070994208
2.968750000,-0.700375542
3.007812500,0.986352978
3.046875000,-0.849507027
3.085937500,0.307547598
3.125000000,0.358972248
3.164062500,-0.875219352
3.203125000,0.976068048
3.242187500,-0.654093357
3.281250000,0.024712023
3.320312500,0.616095498
3.359375000,-0.983211117
3.398437500,0.888646143
3.437500000,-0.402112572
3.476562500,-0.268408482
3.515625000,0.811509168
3.554687500,-1.003780977
3.593750000,0.718944798
3.632812500,-0.119276997
3.671875000,-0.540959127
3.710937500,0.950355723
3.750000000,-0.931786467
3.789062500,0.482391408
3.828125000,0.173843508
3.867187500,-0.767227587
3.906250000,0.991495443
3.945312500,-0.792939912
3.984375000,0.209840763
4.023437500,0.451536618
4.062500000,-0.921501537
4.101562500,0.960640653
4.140625000,-0.582098847
4.179687500,-0.072994812
4.218750000,0.682947543
4.257812500,-0.993496047
4.296875000,0.842363958
4.335937500,-0.309548202
