# 2021-02-17, 17:04:07.442884
# fs = 10000 Hz, N = 120000
# NI 9201, 19.6.0
t,ai0
0.000000000,0.384684573
0.000100000,0.384684573
0.000200000,0.374399643
0.000300000,0.374399643
0.000400000,0.369257178
0.000500000,0.369257178
0.000600000,0.364114713
0.000700000,0.348687318
0.000800000,0.348687318
0.000900000,0.348687318
0.001000000,0.343544853
0.001100000,0.333259923
0.001200000,0.333259923
0.001300000,0.328117458
0.001400000,0.322974993
0.001500000,0.317832528
0.001600000,0.317832528
0.001700000,0.312690063
0.001800000,0.302405133
0.001900000,0.302405133
0.002000000,0.292120203
0.002100000,0.292120203
0.002200000,0.286977738
0.002300000,0.281835273
0.002400000,0.276692808
0.002500000,0.271550343
0.002600000,0.266407878
0.002700000,0.261265413
0.002800000,0.256122948
0.002900000,0.250980483
0.003000000,0.240695553
0.003100000,0.235553088
0.003200000,0.235553088
0.003300000,0.225268158
0.003400000,0.220125693
0.003500000,0.209840763
0.003600000,0.204698298
0.003700000,0.199555833
0.003800000,0.199555833
0.003900000,0.194413368
0.004000000,0.184128438
0.004100000,0.178985973
0.004200000,0.173843508
0.004300000,0.168701043
0.004400000,0.158416113
0.004500000,0.153273648
0.004600000,0.153273648
0.004700000,0.148131183
0.004800000,0.142988718
0.004900000,0.132703788
0.005000000,0.132703788
0.005100000,0.122418858
0.005200000,0.122418858
0.005300000,0.112133928
0.005400000,0.101848998
0.005500000,0.101848998
0.005600000,0.091564068
0.005700000,0.091564068
0.005800000,0.081279138
0.005900000,0.065851743
0.006000000,0.065851743
0.006100000,0.060709278
0.006200000,0.045281883
0.006300000,0.050424348
0.006400000,0.040139418
0.006500000,0.034996953
0.006600000,0.029854488
0.006700000,0.024712023
0.006800000,0.019569558
0.006900000,0.009284628
0.007000000,0.004142163
0.007100000,-0.006142767
0.007200000,-0.011285232
0.007300000,-0.011285232
0.007400000,-0.026712627
0.007500000,-0.026712627
0.007600000,-0.036997557
0.007700000,-0.036997557
0.007800000,-0.047282487
0.007900000,-0.052424952
0.008000000,-0.062709882
0.008100000,-0.067852347
0.008200000,-0.072994812
0.008300000,-0.072994812
0.008400000,-0.078137277
0.008500000,-0.083279742
0.008600000,-0.093564672
0.008700000,-0.103849602
0.008800000,-0.103849602
0.008900000,-0.119276997
0.009000000,-0.114134532
0.009100000,-0.124419462
0.009200000,-0.129561927
0.009300000,-0.134704392
0.009400000,-0.139846857
0.009500000,-0.155274252
0.009600000,-0.160416717
0.009700000,-0.165559182
0.009800000,-0.170701647
0.009900000,-0.175844112
0.010000000,-0.175844112
0.010100000,-0.191271507
0.010200000,-0.186129042
0.010300000,-0.191271507
0.010400000,-0.201556437
0.010500000,-0.206698902
0.010600000,-0.216983832
0.010700000,-0.222126297
0.010800000,-0.222126297
0.010900000,-0.232411227
0.011000000,-0.237553692
0.011100000,-0.242696157
0.011200000,-0.252981087
0.011300000,-0.247838622
0.011400000,-0.258123552
0.011500000,-0.263266017
0.011600000,-0.268408482
0.011700000,-0.273550947
0.011800000,-0.278693412
0.011900000,-0.283835877
0.012000000,-0.288978342
0.012100000,-0.299263272
0.012200000,-0.294120807
0.012300000,-0.309548202
0.012400000,-0.309548202
0.012500000,-0.314690667
0.012600000,-0.319833132
0.012700000,-0.324975597
0.012800000,-0.330118062
0.012900000,-0.335260527
0.013000000,-0.335260527
0.013100000,-0.340402992
0.013200000,-0.350687922
0.013300000,-0.345545457
0.013400000,-0.355830387
0.013500000,-0.360972852
0.013600000,-0.366115317
0.013700000,-0.371257782
0.013800000,-0.371257782
0.013900000,-0.376400247
0.014000000,-0.386685177
0.014100000,-0.386685177
0.014200000,-0.386685177
0.014300000,-0.396970107
0.014400000,-0.396970107
0.014500000,-0.396970107
0.014600000,-0.402112572
0.014700000,-0.407255037
0.014800000,-0.412397502
0.014900000,-0.417539967
0.015000000,-0.422682432
0.015100000,-0.427824897
0.015200000,-0.432967362
0.015300000,-0.427824897
0.015400000,-0.432967362
0.015500000,-0.432967362
0.015600000,-0.432967362
0.015700000,-0.443252292
0.015800000,-0.448394757
0.015900000,-0.448394757
0.016000000,-0.458679687
0.016100000,-0.453537222
0.016200000,-0.458679687
0.016300000,-0.463822152
0.016400000,-0.458679687
0.016500000,-0.458679687
0.016600000,-0.468964617
0.016700000,-0.463822152
0.016800000,-0.468964617
0.016900000,-0.479249547
0.017000000,-0.474107082
0.017100000,-0.479249547
0.017200000,-0.479249547
0.017300000,-0.484392012
0.017400000,-0.479249547
0.017500000,-0.484392012
0.017600000,-0.484392012
0.017700000,-0.484392012
0.017800000,-0.489534477
0.017900000,-0.494676942
0.018000000,-0.489534477
0.018100000,-0.489534477
0.018200000,-0.489534477
0.018300000,-0.499819407
0.018400000,-0.499819407
0.018500000,-0.494676942
0.018600000,-0.499819407
0.018700000,-0.494676942
0.018800000,-0.499819407
0.018900000,-0.494676942
0.019000000,-0.499819407
0.019100000,-0.494676942
0.019200000,-0.504961872
0.019300000,-0.499819407
0.019400000,-0.499819407
0.019500000,-0.504961872
0.019600000,-0.510104337
0.019700000,-0.499819407
0.019800000,-0.499819407
0.019900000,-0.504961872
0.020000000,-0.504961872
0.020100000,-0.504961872
0.020200000,-0.499819407
0.020300000,-0.499819407
0.020400000,-0.504961872
0.020500000,-0.504961872
0.020600000,-0.494676942
0.020700000,-0.494676942
0.020800000,-0.494676942
0.020900000,-0.494676942
0.021000000,-0.499819407
0.021100000,-0.494676942
0.021200000,-0.499819407
0.021300000,-0.499819407
0.021400000,-0.489534477
0.021500000,-0.489534477
0.021600000,-0.489534477
0.021700000,-0.489534477
0.021800000,-0.489534477
0.021900000,-0.484392012
0.022000000,-0.474107082
0.022100000,-0.474107082
0.022200000,-0.474107082
0.022300000,-0.468964617
0.022400000,-0.468964617
0.022500000,-0.463822152
0.022600000,-0.463822152
0.022700000,-0.468964617
0.022800000,-0.463822152
0.022900000,-0.463822152
0.023000000,-0.453537222
0.023100000,-0.458679687
0.023200000,-0.448394757
0.023300000,-0.453537222
0.023400000,-0.448394757
0.023500000,-0.448394757
0.023600000,-0.432967362
0.023700000,-0.432967362
0.023800000,-0.432967362
0.023900000,-0.422682432
0.024000000,-0.422682432
0.024100000,-0.427824897
0.024200000,-0.422682432
0.024300000,-0.412397502
0.024400000,-0.417539967
0.024500000,-0.412397502
0.024600000,-0.407255037
0.024700000,-0.402112572
0.024800000,-0.396970107
0.024900000,-0.396970107
0.025000000,-0.391827642
0.025100000,-0.391827642
0.025200000,-0.386685177
0.025300000,-0.376400247
0.025400000,-0.376400247
0.025500000,-0.371257782
0.025600000,-0.366115317
0.025700000,-0.360972852
0.025800000,-0.350687922
0.025900000,-0.350687922
0.026000000,-0.345545457
0.026100000,-0.340402992
0.026200000,-0.340402992
0.026300000,-0.335260527
0.026400000,-0.324975597
0.026500000,-0.330118062
0.026600000,-0.330118062
0.026700000,-0.309548202
0.026800000,-0.304405737
0.026900000,-0.309548202
0.027000000,-0.304405737
0.027100000,-0.299263272
0.027200000,-0.288978342
0.027300000,-0.283835877
0.027400000,-0.288978342
0.027500000,-0.273550947
0.027600000,-0.263266017
0.027700000,-0.258123552
0.027800000,-0.263266017
0.027900000,-0.258123552
0.028000000,-0.247838622
0.028100000,-0.237553692
0.028200000,-0.237553692
0.028300000,-0.232411227
0.028400000,-0.232411227
0.028500000,-0.222126297
0.028600000,-0.206698902
0.028700000,-0.206698902
0.028800000,-0.211841367
0.028900000,-0.191271507
0.029000000,-0.186129042
0.029100000,-0.180986577
0.029200000,-0.175844112
0.029300000,-0.175844112
0.029400000,-0.170701647
0.029500000,-0.165559182
0.029600000,-0.150131787
0.029700000,-0.150131787
0.029800000,-0.139846857
0.029900000,-0.134704392
0.030000000,-0.124419462
0.030100000,-0.124419462
0.030200000,-0.119276997
0.030300000,-0.108992067
0.030400000,-0.108992067
0.030500000,-0.103849602
0.030600000,-0.093564672
0.030700000,-0.088422207
0.030800000,-0.078137277
0.030900000,-0.078137277
0.031000000,-0.067852347
0.031100000,-0.062709882
0.031200000,-0.057567417
0.031300000,-0.052424952
0.031400000,-0.047282487
0.031500000,-0.036997557
0.031600000,-0.031855092
0.031700000,-0.031855092
0.031800000,-0.021570162
0.031900000,-0.011285232
0.032000000,-0.011285232
0.032100000,-0.001000302
0.032200000,-0.001000302
0.032300000,0.009284628
0.032400000,0.019569558
0.032500000,0.024712023
0.032600000,0.029854488
0.032700000,0.040139418
0.032800000,0.040139418
0.032900000,0.050424348
0.033000000,0.055566813
0.033100000,0.055566813
0.033200000,0.070994208
0.033300000,0.070994208
0.033400000,0.081279138
0.033500000,0.086421603
0.033600000,0.091564068
0.033700000,0.096706533
0.033800000,0.101848998
0.033900000,0.101848998
0.034000000,0.117276393
0.034100000,0.122418858
0.034200000,0.127561323
0.034300000,0.127561323
0.034400000,0.137846253
0.034500000,0.142988718
0.034600000,0.153273648
0.034700000,0.158416113
0.034800000,0.163558578
0.034900000,0.163558578
0.035000000,0.173843508
0.035100000,0.178985973
0.035200000,0.189270903
0.035300000,0.194413368
0.035400000,0.204698298
0.035500000,0.209840763
0.035600000,0.214983228
0.035700000,0.214983228
0.035800000,0.220125693
0.035900000,0.230410623
0.036000000,0.235553088
0.036100000,0.235553088
0.036200000,0.240695553
0.036300000,0.250980483
0.036400000,0.256122948
0.036500000,0.261265413
0.036600000,0.266407878
0.036700000,0.271550343
0.036800000,0.266407878
0.036900000,0.281835273
0.037000000,0.281835273
0.037100000,0.292120203
0.037200000,0.286977738
0.037300000,0.307547598
0.037400000,0.307547598
0.037500000,0.307547598
0.037600000,0.317832528
0.037700000,0.322974993
0.037800000,0.317832528
0.037900000,0.322974993
0.038000000,0.333259923
0.038100000,0.338402388
0.038200000,0.338402388
0.038300000,0.343544853
0.038400000,0.348687318
0.038500000,0.353829783
0.038600000,0.364114713
0.038700000,0.369257178
0.038800000,0.369257178
0.038900000,0.369257178
0.039000000,0.379542108
0.039100000,0.379542108
0.039200000,0.379542108
0.039300000,0.384684573
0.039400000,0.394969503
0.039500000,0.394969503
0.039600000,0.400111968
0.039700000,0.400111968
0.039800000,0.410396898
0.039900000,0.415539363
0.040000000,0.410396898
0.040100000,0.420681828
0.040200000,0.420681828
0.040300000,0.425824293
0.040400000,0.425824293
0.040500000,0.430966758
0.040600000,0.436109223
0.040700000,0.436109223
0.040800000,0.441251688
0.040900000,0.451536618
0.041000000,0.451536618
0.041100000,0.451536618
0.041200000,0.446394153
0.041300000,0.456679083
0.041400000,0.466964013
0.041500000,0.456679083
0.041600000,0.466964013
0.041700000,0.466964013
0.041800000,0.466964013
0.041900000,0.472106478
0.042000000,0.472106478
0.042100000,0.472106478
0.042200000,0.477248943
0.042300000,0.477248943
0.042400000,0.472106478
0.042500000,0.482391408
0.042600000,0.482391408
0.042700000,0.482391408
0.042800000,0.482391408
0.042900000,0.482391408
0.043000000,0.492676338
0.043100000,0.487533873
0.043200000,0.492676338
0.043300000,0.487533873
0.043400000,0.497818803
0.043500000,0.487533873
0.043600000,0.492676338
0.043700000,0.492676338
0.043800000,0.492676338
0.043900000,0.487533873
0.044000000,0.497818803
0.044100000,0.497818803
0.044200000,0.497818803
0.044300000,0.497818803
0.044400000,0.492676338
0.044500000,0.502961268
0.044600000,0.492676338
0.044700000,0.492676338
0.044800000,0.497818803
0.044900000,0.492676338
0.045000000,0.492676338
0.045100000,0.497818803
0.045200000,0.497818803
0.045300000,0.492676338
0.045400000,0.497818803
0.045500000,0.497818803
0.045600000,0.492676338
0.045700000,0.492676338
0.045800000,0.492676338
0.045900000,0.487533873
0.046000000,0.492676338
0.046100000,0.487533873
0.046200000,0.487533873
0.046300000,0.487533873
0.046400000,0.487533873
0.046500000,0.482391408
0.046600000,0.487533873
0.046700000,0.482391408
0.046800000,0.482391408
0.046900000,0.477248943
0.047000000,0.466964013
0.047100000,0.472106478
0.047200000,0.466964013
0.047300000,0.466964013
