# 2021-02-17, 17:08:01.747535
# fs = 100 Hz, N = 1200
# NI 9201, 19.6.0
t,ai0
0.000000000,-0.263266017
0.010000000,0.317832528
0.020000000,0.456679083
0.030000000,-0.036997557
0.040000000,-0.484392012
0.050000000,-0.268408482
0.060000000,0.317832528
0.070000000,0.456679083
0.080000000,-0.036997557
0.090000000,-0.484392012
0.100000000,-0.268408482
0.110000000,0.317832528
0.120000000,0.456679083
0.130000000,-0.042140022
0.140000000,-0.489534477
0.150000000,-0.263266017
0.160000000,0.317832528
0.170000000,0.456679083
0.180000000,-0.036997557
0.190000000,-0.489534477
0.200000000,-0.273550947
0.210000000,0.322974993
0.220000000,0.456679083
0.230000000,-0.042140022
0.240000000,-0.489534477
0.250000000,-0.268408482
0.260000000,0.322974993
0.270000000,0.456679083
0.280000000,-0.042140022
0.290000000,-0.484392012
0.300000000,-0.263266017
0.310000000,0.317832528
0.320000000,0.456679083
0.330000000,-0.036997557
0.340000000,-0.489534477
0.350000000,-0.268408482
0.360000000,0.317832528
0.370000000,0.461821548
0.380000000,-0.036997557
0.390000000,-0.489534477
0.400000000,-0.268408482
0.410000000,0.322974993
0.420000000,0.456679083
0.430000000,-0.042140022
0.440000000,-0.489534477
0.450000000,-0.263266017
0.460000000,0.317832528
0.470000000,0.451536618
0.480000000,-0.036997557
0.490000000,-0.484392012
0.500000000,-0.263266017
0.510000000,0.317832528
0.520000000,0.451536618
0.530000000,-0.047282487
0.540000000,-0.484392012
0.550000000,-0.268408482
0.560000000,0.317832528
0.570000000,0.461821548
0.580000000,-0.036997557
0.590000000,-0.489534477
0.600000000,-0.258123552
0.610000000,0.317832528
0.620000000,0.456679083
0.630000000,-0.031855092
0.640000000,-0.494676942
0.650000000,-0.263266017
0.660000000,0.317832528
0.670000000,0.456679083
0.680000000,-0.036997557
0.690000000,-0.489534477
0.700000000,-0.268408482
0.710000000,0.317832528
0.720000000,0.461821548
0.730000000,-0.042140022
0.740000000,-0.484392012
0.750000000,-0.263266017
0.760000000,0.317832528
0.770000000,0.461821548
0.780000000,-0.047282487
0.790000000,-0.494676942
0.800000000,-0.273550947
0.810000000,0.317832528
0.820000000,0.456679083
0.830000000,-0.042140022
0.840000000,-0.489534477
0.850000000,-0.268408482
0.860000000,0.317832528
0.870000000,0.461821548
0.880000000,-0.036997557
0.890000000,-0.484392012
0.900000000,-0.263266017
0.910000000,0.317832528
0.920000000,0.456679083
0.930000000,-0.042140022
0.940000000,-0.489534477
0.950000000,-0.258123552
0.960000000,0.317832528
0.970000000,0.456679083
0.980000000,-0.042140022
0.990000000,-0.489534477
1.000000000,-0.268408482
1.010000000,0.317832528
1.020000000,0.461821548
1.030000000,-0.036997557
1.040000000,-0.489534477
1.050000000,-0.258123552
1.060000000,0.317832528
1.070000000,0.456679083
1.080000000,-0.036997557
1.090000000,-0.489534477
1.100000000,-0.258123552
1.110000000,0.317832528
1.120000000,0.456679083
1.130000000,-0.042140022
1.140000000,-0.489534477
1.150000000,-0.263266017
1.160000000,0.317832528
1.170000000,0.466964013
1.180000000,-0.042140022
1.190000000,-0.499819407
1.200000000,-0.263266017
1.210000000,0.317832528
1.220000000,0.461821548
1.230000000,-0.047282487
1.240000000,-0.494676942
1.250000000,-0.268408482
1.260000000,0.317832528
1.270000000,0.466964013
1.280000000,-0.042140022
1.290000000,-0.489534477
1.300000000,-0.263266017
1.310000000,0.322974993
1.320000000,0.466964013
1.330000000,-0.047282487
1.340000000,-0.484392012
1.350000000,-0.258123552
1.360000000,0.322974993
1.370000000,0.461821548
1.380000000,-0.036997557
1.390000000,-0.484392012
1.400000000,-0.268408482
1.410000000,0.317832528
1.420000000,0.461821548
1.430000000,-0.042140022
1.440000000,-0.479249547
1.450000000,-0.258123552
1.460000000,0.317832528
1.470000000,0.456679083
1.480000000,-0.036997557
1.490000000,-0.484392012
1.500000000,-0.268408482
1.510000000,0.317832528
1.520000000,0.461821548
1.530000000,-0.042140022
1.540000000,-0.484392012
1.550000000,-0.258123552
1.560000000,0.317832528
1.570000000,0.461821548
1.580000000,-0.042140022
1.590000000,-0.484392012
1.600000000,-0.252981087
1.610000000,0.317832528
1.620000000,0.456679083
1.630000000,-0.042140022
1.640000000,-0.484392012
1.650000000,-0.258123552
1.660000000,0.322974993
1.670000000,0.456679083
1.680000000,-0.042140022
1.690000000,-0.484392012
1.700000000,-0.268408482
1.710000000,0.322974993
1.720000000,0.456679083
1.730000000,-0.042140022
1.740000000,-0.484392012
1.750000000,-0.268408482
1.760000000,0.317832528
1.770000000,0.461821548
1.780000000,-0.036997557
1.790000000,-0.484392012
1.800000000,-0.263266017
1.810000000,0.322974993
1.820000000,0.461821548
1.830000000,-0.042140022
1.840000000,-0.489534477
1.850000000,-0.258123552
1.860000000,0.312690063
1.870000000,0.461821548
1.880000000,-0.036997557
1.890000000,-0.489534477
1.900000000,-0.263266017
1.910000000,0.317832528
1.920000000,0.461821548
1.930000000,-0.036997557
1.940000000,-0.494676942
1.950000000,-0.268408482
1.960000000,0.317832528
1.970000000,0.461821548
1.980000000,-0.036997557
1.990000000,-0.484392012
2.000000000,-0.258123552
2.010000000,0.317832528
2.020000000,0.466964013
2.030000000,-0.047282487
2.040000000,-0.489534477
2.050000000,-0.258123552
2.060000000,0.317832528
2.070000000,0.461821548
2.080000000,-0.042140022
2.090000000,-0.489534477
2.100000000,-0.268408482
2.110000000,0.328117458
2.120000000,0.461821548
2.130000000,-0.036997557
2.140000000,-0.489534477
2.150000000,-0.263266017
2.160000000,0.317832528
2.170000000,0.461821548
2.180000000,-0.042140022
2.190000000,-0.494676942
2.200000000,-0.263266017
2.210000000,0.322974993
2.220000000,0.451536618
2.230000000,-0.036997557
2.240000000,-0.479249547
2.250000000,-0.258123552
2.260000000,0.317832528
2.270000000,0.456679083
2.280000000,-0.042140022
2.290000000,-0.484392012
2.300000000,-0.263266017
2.310000000,0.322974993
2.320000000,0.466964013
2.330000000,-0.042140022
2.340000000,-0.484392012
2.350000000,-0.263266017
2.360000000,0.322974993
2.370000000,0.461821548
2.380000000,-0.031855092
2.390000000,-0.494676942
2.400000000,-0.258123552
2.410000000,0.317832528
2.420000000,0.461821548
2.430000000,-0.036997557
2.440000000,-0.494676942
2.450000000,-0.258123552
2.460000000,0.322974993
2.470000000,0.456679083
2.480000000,-0.042140022
2.490000000,-0.489534477
2.500000000,-0.263266017
2.510000000,0.317832528
2.520000000,0.461821548
2.530000000,-0.042140022
2.540000000,-0.484392012
2.550000000,-0.263266017
2.560000000,0.322974993
2.570000000,0.451536618
2.580000000,-0.036997557
2.590000000,-0.489534477
2.600000000,-0.268408482
2.610000000,0.317832528
2.620000000,0.461821548
2.630000000,-0.042140022
2.640000000,-0.484392012
2.650000000,-0.263266017
2.660000000,0.317832528
2.670000000,0.461821548
2.680000000,-0.042140022
2.690000000,-0.489534477
2.700000000,-0.263266017
2.710000000,0.322974993
2.720000000,0.456679083
2.730000000,-0.031855092
2.740000000,-0.489534477
2.750000000,-0.258123552
2.760000000,0.322974993
2.770000000,0.451536618
2.780000000,-0.042140022
2.790000000,-0.484392012
2.800000000,-0.263266017
2.810000000,0.322974993
2.820000000,0.466964013
2.830000000,-0.052424952
2.840000000,-0.484392012
2.850000000,-0.268408482
2.860000000,0.317832528
2.870000000,0.461821548
2.880000000,-0.042140022
2.890000000,-0.479249547
2.900000000,-0.258123552
2.910000000,0.317832528
2.920000000,0.461821548
2.930000000,-0.042140022
2.940000000,-0.494676942
2.950000000,-0.268408482
2.960000000,0.322974993
2.970000000,0.461821548
2.980000000,-0.042140022
2.990000000,-0.489534477
3.000000000,-0.263266017
3.010000000,0.322974993
3.020000000,0.456679083
3.030000000,-0.042140022
3.040000000,-0.479249547
3.050000000,-0.263266017
3.060000000,0.322974993
3.070000000,0.456679083
3.080000000,-0.042140022
3.090000000,-0.489534477
3.100000000,-0.268408482
3.110000000,0.317832528
3.120000000,0.456679083
3.130000000,-0.042140022
3.140000000,-0.484392012
3.150000000,-0.258123552
3.160000000,0.322974993
3.170000000,0.461821548
3.180000000,-0.042140022
3.190000000,-0.489534477
3.200000000,-0.258123552
3.210000000,0.322974993
3.220000000,0.456679083
3.230000000,-0.042140022
3.240000000,-0.489534477
3.250000000,-0.268408482
3.260000000,0.317832528
3.270000000,0.461821548
3.280000000,-0.042140022
3.290000000,-0.489534477
3.300000000,-0.258123552
3.310000000,0.317832528
3.320000000,0.461821548
3.330000000,-0.042140022
3.340000000,-0.489534477
3.350000000,-0.263266017
3.360000000,0.317832528
3.370000000,0.466964013
3.380000000,-0.042140022
3.390000000,-0.489534477
3.400000000,-0.258123552
3.410000000,0.317832528
3.420000000,0.461821548
3.430000000,-0.042140022
3.440000000,-0.484392012
3.450000000,-0.258123552
3.460000000,0.322974993
3.470000000,0.456679083
3.480000000,-0.042140022
3.490000000,-0.489534477
3.500000000,-0.263266017
3.510000000,0.322974993
3.520000000,0.456679083
3.530000000,-0.042140022
3.540000000,-0.489534477
3.550000000,-0.258123552
3.560000000,0.328117458
3.570000000,0.456679083
3.580000000,-0.042140022
3.590000000,-0.484392012
3.600000000,-0.263266017
3.610000000,0.317832528
3.620000000,0.451536618
3.630000000,-0.047282487
3.640000000,-0.484392012
3.650000000,-0.263266017
3.660000000,0.322974993
3.670000000,0.456679083
3.680000000,-0.042140022
3.690000000,-0.494676942
3.700000000,-0.263266017
3.710000000,0.317832528
3.720000000,0.456679083
3.730000000,-0.042140022
3.740000000,-0.499819407
3.750000000,-0.263266017
3.760000000,0.317832528
3.770000000,0.456679083
3.780000000,-0.036997557
3.790000000,-0.489534477
3.800000000,-0.263266017
3.810000000,0.317832528
3.820000000,0.456679083
3.830000000,-0.042140022
3.840000000,-0.484392012
3.850000000,-0.258123552
3.860000000,0.322974993
3.870000000,0.461821548
3.880000000,-0.042140022
3.890000000,-0.489534477
3.900000000,-0.258123552
3.910000000,0.317832528
3.920000000,0.461821548
3.930000000,-0.042140022
3.940000000,-0.489534477
3.950000000,-0.258123552
3.960000000,0.317832528
3.970000000,0.456679083
3.980000000,-0.047282487
3.990000000,-0.489534477
4.000000000,-0.258123552
4.010000000,0.317832528
4.020000000,0.456679083
4.030000000,-0.047282487
4.040000000,-0.489534477
4.050000000,-0.263266017
4.060000000,0.322974993
4.070000000,0.461821548
4.080000000,-0.042140022
4.090000000,-0.479249547
4.100000000,-0.263266017
4.110000000,0.322974993
4.120000000,0.466964013
4.130000000,-0.036997557
4.140000000,-0.489534477
4.150000000,-0.263266017
4.160000000,0.317832528
4.170000000,0.456679083
4.180000000,-0.042140022
4.190000000,-0.484392012
4.200000000,-0.263266017
4.210000000,0.322974993
4.220000000,0.466964013
4.230000000,-0.042140022
4.240000000,-0.484392012
4.250000000,-0.268408482
4.260000000,0.322974993
4.270000000,0.461821548
4.280000000,-0.042140022
4.290000000,-0.489534477
4.300000000,-0.263266017
4.310000000,0.322974993
4.320000000,0.456679083
4.330000000,-0.036997557
4.340000000,-0.484392012
4.350000000,-0.258123552
4.360000000,0.322974993
4.370000000,0.456679083
4.380000000,-0.047282487
4.390000000,-0.489534477
4.400000000,-0.258123552
4.410000000,0.322974993
4.420000000,0.451536618
4.430000000,-0.036997557
4.440000000,-0.489534477
4.450000000,-0.263266017
4.460000000,0.322974993
4.470000000,0.461821548
4.480000000,-0.047282487
4.490000000,-0.484392012
4.500000000,-0.258123552
4.510000000,0.322974993
4.520000000,0.461821548
4.530000000,-0.036997557
4.540000000,-0.484392012
4.550000000,-0.263266017
4.560000000,0.328117458
4.570000000,0.456679083
4.580000000,-0.042140022
4.590000000,-0.489534477
4.600000000,-0.268408482
4.610000000,0.317832528
4.620000000,0.461821548
4.630000000,-0.047282487
4.640000000,-0.489534477
4.650000000,-0.263266017
4.660000000,0.322974993
4.670000000,0.451536618
4.680000000,-0.047282487
4.690000000,-0.484392012
4.700000000,-0.263266017
4.710000000,0.322974993
4.720000000,0.456679083
4.730000000,-0.042140022
4.740000000,-0.489534477
4.750000000,-0.263266017
4.760000000,0.322974993
4.770000000,0.456679083
4.780000000,-0.036997557
4.790000000,-0.494676942
4.800000000,-0.268408482
4.810000000,0.322974993
4.820000000,0.461821548
4.830000000,-0.042140022
4.840000000,-0.479249547
4.850000000,-0.263266017
4.860000000,0.317832528
4.870000000,0.456679083
4.880000000,-0.042140022
4.890000000,-0.489534477
4.900000000,-0.263266017
4.910000000,0.322974993
4.920000000,0.456679083
4.930000000,-0.047282487
4.940000000,-0.489534477
4.950000000,-0.268408482
4.960000000,0.322974993
4.970000000,0.461821548
4.980000000,-0.036997557
4.990000000,-0.489534477
5.000000000,-0.258123552
5.010000000,0.317832528
5.020000000,0.456679083
5.030000000,-0.042140022
5.040000000,-0.489534477
5.050000000,-0.258123552
5.060000000,0.328117458
5.070000000,0.456679083
5.080000000,-0.042140022
5.090000000,-0.489534477
5.100000000,-0.268408482
5.110000000,0.322974993
5.120000000,0.456679083
5.130000000,-0.042140022
5.140000000,-0.489534477
5.150000000,-0.268408482
5.160000000,0.328117458
5.170000000,0.461821548
5.180000000,-0.036997557
5.190000000,-0.484392012
5.200000000,-0.268408482
5.210000000,0.317832528
5.220000000,0.466964013
5.230000000,-0.042140022
5.240000000,-0.489534477
5.250000000,-0.268408482
5.260000000,0.317832528
5.270000000,0.456679083
5.280000000,-0.042140022
5.290000000,-0.489534477
5.300000000,-0.258123552
5.310000000,0.322974993
5.320000000,0.451536618
5.330000000,-0.042140022
5.340000000,-0.479249547
5.350000000,-0.263266017
5.360000000,0.322974993
5.370000000,0.461821548
5.380000000,-0.047282487
5.390000000,-0.489534477
5.400000000,-0.263266017
5.410000000,0.328117458
5.420000000,0.466964013
5.430000000,-0.047282487
5.440000000,-0.489534477
5.450000000,-0.258123552
5.460000000,0.322974993
5.470000000,0.466964013
5.480000000,-0.036997557
5.490000000,-0.489534477
5.500000000,-0.263266017
5.510000000,0.322974993
5.520000000,0.466964013
5.530000000,-0.047282487
5.540000000,-0.489534477
5.550000000,-0.258123552
5.560000000,0.317832528
5.570000000,0.461821548
5.580000000,-0.047282487
5.590000000,-0.489534477
5.600000000,-0.263266017
5.610000000,0.322974993
5.620000000,0.456679083
5.630000000,-0.042140022
5.640000000,-0.484392012
5.650000000,-0.263266017
5.660000000,0.322974993
5.670000000,0.466964013
5.680000000,-0.047282487
5.690000000,-0.484392012
5.700000000,-0.263266017
5.710000000,0.317832528
5.720000000,0.461821548
5.730000000,-0.042140022
5.740000000,-0.489534477
5.750000000,-0.263266017
5.760000000,0.322974993
5.770000000,0.461821548
5.780000000,-0.042140022
5.790000000,-0.489534477
5.800000000,-0.263266017
5.810000000,0.328117458
5.820000000,0.456679083
5.830000000,-0.042140022
5.840000000,-0.489534477
5.850000000,-0.258123552
5.860000000,0.328117458
5.870000000,0.456679083
5.880000000,-0.036997557
5.890000000,-0.489534477
5.900000000,-0.258123552
5.910000000,0.322974993
5.920000000,0.456679083
5.930000000,-0.042140022
5.940000000,-0.484392012
5.950000000,-0.258123552
5.960000000,0.328117458
5.970000000,0.456679083
5.980000000,-0.036997557
5.990000000,-0.484392012
6.000000000,-0.258123552
6.010000000,0.328117458
6.020000000,0.456679083
6.030000000,-0.042140022
6.040000000,-0.489534477
6.050000000,-0.268408482
6.060000000,0.328117458
6.070000000,0.461821548
6.080000000,-0.047282487
6.090000000,-0.489534477
6.100000000,-0.258123552
6.110000000,0.328117458
6.120000000,0.461821548
6.130000000,-0.036997557
6.140000000,-0.489534477
6.150000000,-0.263266017
6.160000000,0.322974993
6.170000000,0.456679083
6.180000000,-0.042140022
6.190000000,-0.494676942
6.200000000,-0.263266017
6.210000000,0.322974993
6.220000000,0.456679083
6.230000000,-0.042140022
6.240000000,-0.489534477
6.250000000,-0.258123552
6.260000000,0.322974993
6.270000000,0.461821548
6.280000000,-0.042140022
6.290000000,-0.489534477
6.300000000,-0.263266017
6.310000000,0.322974993
6.320000000,0.461821548
6.330000000,-0.042140022
6.340000000,-0.484392012
6.350000000,-0.258123552
6.360000000,0.322974993
6.370000000,0.461821548
6.380000000,-0.042140022
6.390000000,-0.489534477
6.400000000,-0.258123552
6.410000000,0.328117458
6.420000000,0.461821548
6.430000000,-0.047282487
6.440000000,-0.484392012
6.450000000,-0.252981087
6.460000000,0.317832528
6.470000000,0.461821548
6.480000000,-0.047282487
6.490000000,-0.484392012
6.500000000,-0.263266017
6.510000000,0.322974993
6.520000000,0.461821548
6.530000000,-0.047282487
6.540000000,-0.484392012
6.550000000,-0.263266017
6.560000000,0.322974993
6.570000000,0.461821548
6.580000000,-0.042140022
6.590000000,-0.489534477
6.600000000,-0.258123552
6.610000000,0.322974993
6.620000000,0.461821548
6.630000000,-0.047282487
6.640000000,-0.494676942
6.650000000,-0.263266017
6.660000000,0.322974993
6.670000000,0.461821548
6.680000000,-0.042140022
6.690000000,-0.484392012
6.700000000,-0.263266017
6.710000000,0.317832528
6.720000000,0.456679083
6.730000000,-0.047282487
6.740000000,-0.479249547
6.750000000,-0.252981087
6.760000000,0.328117458
6.770000000,0.466964013
6.780000000,-0.042140022
6.790000000,-0.489534477
6.800000000,-0.263266017
6.810000000,0.328117458
6.820000000,0.456679083
6.830000000,-0.042140022
6.840000000,-0.494676942
6.850000000,-0.273550947
6.860000000,0.328117458
6.870000000,0.456679083
6.880000000,-0.047282487
6.890000000,-0.484392012
6.900000000,-0.252981087
6.910000000,0.317832528
