# 2021-02-17, 17:39:02.134925
# fs = 200 Hz, N = 256
# NI 9201, 19.6.0
t,ai0
1.010000000,-0.072994812
1.015000000,-0.371257782
1.020000000,-0.638665962
1.025000000,-0.849507027
1.030000000,-0.978068652
1.035000000,-0.993496047
1.040000000,-0.926644002
1.045000000,-0.772370052
1.050000000,-0.530674197
1.055000000,-0.242696157
1.060000000,0.065851743
1.065000000,0.364114713
1.070000000,0.636665358
1.075000000,0.837221493
1.080000000,0.976068048
1.085000000,0.996637908
1.090000000,0.924643398
1.095000000,0.770369448
1.100000000,0.528673593
1.105000000,0.245838018
1.110000000,-0.067852347
1.115000000,-0.381542712
1.120000000,-0.648950892
1.125000000,-0.849507027
1.130000000,-0.972926187
1.135000000,-0.998638512
1.140000000,-0.936928932
1.145000000,-0.772370052
1.150000000,-0.530674197
1.155000000,-0.247838622
1.160000000,0.065851743
1.165000000,0.369257178
1.170000000,0.636665358
1.175000000,0.837221493
1.180000000,0.965783118
1.185000000,0.986352978
1.190000000,0.924643398
1.195000000,0.765226983
1.200000000,0.528673593
1.205000000,0.250980483
1.210000000,-0.072994812
1.215000000,-0.371257782
1.220000000,-0.648950892
1.225000000,-0.844364562
1.230000000,-0.972926187
1.235000000,-1.003780977
1.240000000,-0.926644002
1.245000000,-0.777512517
1.250000000,-0.530674197
1.255000000,-0.252981087
1.260000000,0.060709278
1.265000000,0.364114713
1.270000000,0.636665358
1.275000000,0.832079028
