# 2021-02-17, 17:40:55.502498
# fs = 25 Hz, N = 256
# NI 9201, 19.6.0
t,ai0
0.000000000,0.862933818
0.040000000,-0.998638512
0.080000000,0.739514658
0.120000000,-0.206698902
0.160000000,-0.412397502
0.200000000,0.862933818
0.240000000,-0.998638512
0.280000000,0.739514658
0.320000000,-0.211841367
0.360000000,-0.412397502
0.400000000,0.862933818
0.440000000,-0.993496047
0.480000000,0.739514658
0.520000000,-0.206698902
0.560000000,-0.407255037
0.600000000,0.862933818
0.640000000,-0.993496047
0.680000000,0.734372193
0.720000000,-0.201556437
0.760000000,-0.412397502
0.800000000,0.873218748
0.840000000,-0.998638512
0.880000000,0.734372193
0.920000000,-0.201556437
0.960000000,-0.412397502
1.000000000,0.862933818
1.040000000,-0.993496047
1.080000000,0.734372193
1.120000000,-0.206698902
1.160000000,-0.412397502
1.200000000,0.862933818
1.240000000,-0.998638512
1.280000000,0.739514658
1.320000000,-0.206698902
1.360000000,-0.412397502
1.400000000,0.857791353
1.440000000,-0.998638512
1.480000000,0.734372193
1.520000000,-0.206698902
1.560000000,-0.412397502
1.600000000,0.857791353
1.640000000,-0.998638512
1.680000000,0.739514658
1.720000000,-0.201556437
1.760000000,-0.407255037
1.800000000,0.857791353
1.840000000,-0.993496047
1.880000000,0.734372193
1.920000000,-0.211841367
1.960000000,-0.407255037
2.000000000,0.862933818
2.040000000,-0.993496047
2.080000000,0.739514658
2.120000000,-0.206698902
2.160000000,-0.412397502
2.200000000,0.868076283
2.240000000,-0.998638512
2.280000000,0.739514658
2.320000000,-0.206698902
2.360000000,-0.407255037
2.400000000,0.862933818
2.440000000,-0.993496047
2.480000000,0.734372193
2.520000000,-0.206698902
2.560000000,-0.412397502
2.600000000,0.862933818
2.640000000,-0.993496047
2.680000000,0.734372193
2.720000000,-0.206698902
2.760000000,-0.407255037
2.800000000,0.862933818
2.840000000,-0.998638512
2.880000000,0.729229728
2.920000000,-0.201556437
2.960000000,-0.412397502
3.000000000,0.862933818
3.040000000,-0.998638512
3.080000000,0.734372193
3.120000000,-0.201556437
3.160000000,-0.412397502
3.200000000,0.862933818
3.240000000,-0.998638512
3.280000000,0.739514658
3.320000000,-0.206698902
3.360000000,-0.417539967
3.400000000,0.857791353
3.440000000,-1.003780977
3.480000000,0.739514658
3.520000000,-0.206698902
3.560000000,-0.407255037
3.600000000,0.868076283
3.640000000,-0.998638512
3.680000000,0.734372193
3.720000000,-0.206698902
3.760000000,-0.407255037
3.800000000,0.868076283
3.840000000,-0.998638512
3.880000000,0.739514658
3.920000000,-0.211841367
3.960000000,-0.407255037
4.000000000,0.862933818
4.040000000,-0.993496047
4.080000000,0.734372193
4.120000000,-0.206698902
4.160000000,-0.412397502
4.200000000,0.862933818
4.240000000,-0.998638512
4.280000000,0.739514658
4.320000000,-0.206698902
4.360000000,-0.412397502
4.400000000,0.862933818
4.440000000,-1.003780977
4.480000000,0.739514658
4.520000000,-0.211841367
4.560000000,-0.417539967
4.600000000,0.868076283
4.640000000,-0.998638512
4.680000000,0.734372193
4.720000000,-0.206698902
4.760000000,-0.407255037
4.800000000,0.862933818
4.840000000,-1.003780977
4.880000000,0.734372193
4.920000000,-0.211841367
4.960000000,-0.407255037
5.000000000,0.857791353
5.040000000,-1.003780977
5.080000000,0.739514658
5.120000000,-0.211841367
5.160000000,-0.412397502
5.200000000,0.862933818
5.240000000,-0.993496047
5.280000000,0.739514658
5.320000000,-0.201556437
5.360000000,-0.412397502
5.400000000,0.862933818
5.440000000,-0.998638512
5.480000000,0.744657123
5.520000000,-0.211841367
5.560000000,-0.417539967
5.600000000,0.862933818
5.640000000,-0.998638512
5.680000000,0.739514658
5.720000000,-0.206698902
5.760000000,-0.407255037
5.800000000,0.873218748
5.840000000,-0.993496047
5.880000000,0.744657123
5.920000000,-0.206698902
5.960000000,-0.412397502
6.000000000,0.862933818
6.040000000,-0.998638512
6.080000000,0.739514658
6.120000000,-0.211841367
6.160000000,-0.407255037
6.200000000,0.873218748
6.240000000,-0.998638512
6.280000000,0.739514658
6.320000000,-0.211841367
6.360000000,-0.407255037
6.400000000,0.862933818
6.440000000,-0.998638512
6.480000000,0.744657123
6.520000000,-0.206698902
6.560000000,-0.417539967
6.600000000,0.862933818
6.640000000,-0.998638512
6.680000000,0.739514658
6.720000000,-0.211841367
6.760000000,-0.412397502
6.800000000,0.868076283
6.840000000,-0.993496047
6.880000000,0.734372193
6.920000000,-0.211841367
6.960000000,-0.402112572
7.000000000,0.862933818
7.040000000,-0.998638512
7.080000000,0.744657123
7.120000000,-0.211841367
7.160000000,-0.412397502
7.200000000,0.857791353
7.240000000,-0.998638512
7.280000000,0.739514658
7.320000000,-0.206698902
7.360000000,-0.407255037
7.400000000,0.857791353
7.440000000,-0.998638512
7.480000000,0.739514658
7.520000000,-0.211841367
7.560000000,-0.402112572
7.600000000,0.862933818
7.640000000,-0.998638512
7.680000000,0.739514658
7.720000000,-0.206698902
7.760000000,-0.407255037
7.800000000,0.857791353
7.840000000,-0.998638512
7.880000000,0.744657123
7.920000000,-0.211841367
7.960000000,-0.407255037
8.000000000,0.862933818
8.040000000,-0.993496047
8.080000000,0.734372193
8.120000000,-0.206698902
8.160000000,-0.407255037
8.200000000,0.862933818
8.240000000,-0.998638512
8.280000000,0.739514658
8.320000000,-0.216983832
8.360000000,-0.402112572
8.400000000,0.868076283
8.440000000,-0.993496047
8.480000000,0.739514658
8.520000000,-0.206698902
8.560000000,-0.412397502
8.600000000,0.868076283
8.640000000,-0.993496047
8.680000000,0.739514658
8.720000000,-0.206698902
8.760000000,-0.402112572
8.800000000,0.862933818
8.840000000,-0.998638512
8.880000000,0.739514658
8.920000000,-0.211841367
8.960000000,-0.407255037
9.000000000,0.862933818
9.040000000,-0.998638512
9.080000000,0.744657123
9.120000000,-0.211841367
9.160000000,-0.402112572
9.200000000,0.868076283
9.240000000,-0.998638512
9.280000000,0.734372193
9.320000000,-0.211841367
9.360000000,-0.412397502
9.400000000,0.862933818
9.440000000,-0.998638512
9.480000000,0.739514658
9.520000000,-0.206698902
9.560000000,-0.407255037
9.600000000,0.852648888
9.640000000,-0.998638512
9.680000000,0.739514658
9.720000000,-0.216983832
9.760000000,-0.407255037
9.800000000,0.862933818
9.840000000,-0.998638512
9.880000000,0.739514658
9.920000000,-0.211841367
9.960000000,-0.412397502
10.000000000,0.862933818
10.040000000,-1.003780977
10.080000000,0.739514658
10.120000000,-0.206698902
10.160000000,-0.402112572
10.200000000,0.862933818
